Date Time,Holiday,Weather Description,Weather Main,Clouds All,Rain 1H,Snow 1H,Temp,Traffic Volume
7/6/2015 5:00:00 PM,None,smoke,Smoke,40,0,0,294.68,5861
5/7/2016 9:00:00 AM,None,smoke,Smoke,75,0,0,287.35,4085
5/7/2016 3:00:00 AM,None,smoke,Smoke,75,0,0,287.7,420
7/6/2015 6:00:00 PM,None,smoke,Smoke,75,0,0,294.54,4264
9/1/2017 4:00:00 PM,None,smoke,Smoke,75,0,0,294.58,5952
8/18/2018 1:00:00 PM,None,smoke,Smoke,75,0,0,300.14,4438
7/6/2015 1:00:00 PM,None,smoke,Smoke,75,0.38,0,290.94,4307
5/7/2016 5:00:00 AM,None,smoke,Smoke,90,0,0,285.29,723
5/7/2016 4:00:00 AM,None,smoke,Smoke,90,0,0,286.4,367
5/7/2016 1:00:00 AM,None,smoke,Smoke,90,0,0,290.67,890
7/6/2015 3:00:00 PM,None,smoke,Smoke,90,4.57,0,293.22,5205
7/6/2015 2:00:00 PM,None,smoke,Smoke,92,0,0,291.49,4888
12/25/2015 12:00:00 AM,Christmas Day,light snow,Snow,90,0,0,269.09,894
1/15/2018 12:00:00 AM,Martin Luther King Jr Day,light snow,Snow,90,0,0,262.54,600
1/1/2016 12:00:00 AM,New Years Day,light snow,Snow,90,0,0,265.94,1513
1/2/2017 12:00:00 AM,New Years Day,light snow,Snow,90,0,0,270.62,798
1/12/2017 1:00:00 PM,None,heavy snow,Snow,1,0,0,262.36,4796
3/21/2013 11:00:00 AM,None,heavy snow,Snow,1,0,0,262.36,4949
3/21/2013 12:00:00 PM,None,heavy snow,Snow,1,0,0,263.64,5122
3/20/2013 7:00:00 PM,None,heavy snow,Snow,1,0,0,265.87,3444
3/21/2013 3:00:00 PM,None,heavy snow,Snow,1,0,0,266.4,5836
3/20/2013 6:00:00 PM,None,heavy snow,Snow,1,0,0,266.9,4529
1/12/2017 2:00:00 PM,None,heavy snow,Snow,5,0,0,262.96,4938
2/17/2013 8:00:00 AM,None,heavy snow,Snow,20,0,0,257.14,1647
2/21/2013 11:00:00 AM,None,heavy snow,Snow,20,0,0,258.84,4654
2/25/2013 6:00:00 AM,None,heavy snow,Snow,20,0,0,259.4,5615
12/29/2012 9:00:00 PM,None,heavy snow,Snow,20,0,0,262.73,2429
12/23/2012 11:00:00 PM,None,heavy snow,Snow,20,0,0,265.09,1198
11/13/2012 5:00:00 AM,None,heavy snow,Snow,20,0,0,266.15,2571
2/17/2013 4:00:00 AM,None,heavy snow,Snow,40,0,0,256.84,268
12/12/2012 8:00:00 AM,None,heavy snow,Snow,40,0,0,260.42,5586
2/25/2013 5:00:00 AM,None,heavy snow,Snow,40,0,0,261.44,2459
1/4/2013 12:00:00 PM,None,heavy snow,Snow,40,0,0,262.11,4880
1/1/2013 5:00:00 AM,None,heavy snow,Snow,40,0,0,262.4,419
11/27/2012 4:00:00 AM,None,heavy snow,Snow,40,0,0,262.44,781
2/17/2013 12:00:00 PM,None,heavy snow,Snow,40,0,0,262.66,4143
1/24/2013 11:00:00 AM,None,heavy snow,Snow,40,0,0,263.3,4438
12/30/2012 12:00:00 PM,None,heavy snow,Snow,40,0,0,263.38,3951
12/29/2012 8:00:00 PM,None,heavy snow,Snow,40,0,0,263.63,2647
12/30/2012 3:00:00 PM,None,heavy snow,Snow,40,0,0,263.87,3717
12/30/2012 1:00:00 PM,None,heavy snow,Snow,40,0,0,264,4644
12/30/2012 2:00:00 PM,None,heavy snow,Snow,40,0,0,264.19,4524
1/31/2013 3:00:00 AM,None,heavy snow,Snow,40,0,0,268.49,337
12/16/2013 9:00:00 AM,None,heavy snow,Snow,64,0,0,257.72,3799
12/2/2013 5:00:00 PM,None,heavy snow,Snow,64,0.25,0,274.04,4795
12/16/2013 10:00:00 AM,None,heavy snow,Snow,64,0.51,0,258.38,3567
2/20/2013 8:00:00 AM,None,heavy snow,Snow,75,0,0,256.3,6125
1/14/2013 9:00:00 AM,None,heavy snow,Snow,75,0,0,256.42,4673
1/2/2013 11:00:00 AM,None,heavy snow,Snow,75,0,0,257.41,4100
2/20/2013 4:00:00 AM,None,heavy snow,Snow,75,0,0,258.07,751
1/14/2013 12:00:00 PM,None,heavy snow,Snow,75,0,0,258.59,4509
2/20/2013 2:00:00 AM,None,heavy snow,Snow,75,0,0,258.89,220
2/17/2013 10:00:00 AM,None,heavy snow,Snow,75,0,0,260.29,3234
12/11/2012 10:00:00 AM,None,heavy snow,Snow,75,0,0,260.81,4582
2/17/2013 11:00:00 AM,None,heavy snow,Snow,75,0,0,261.29,3580
12/11/2012 6:00:00 AM,None,heavy snow,Snow,75,0,0,261.45,4867
12/11/2012 5:00:00 AM,None,heavy snow,Snow,75,0,0,261.68,2531
1/13/2013 10:00:00 AM,None,heavy snow,Snow,75,0,0,263.07,2983
1/20/2013 5:00:00 PM,None,heavy snow,Snow,75,0,0,263.98,3455
1/1/2013 2:00:00 AM,None,heavy snow,Snow,75,0,0,264.16,933
11/27/2012 2:00:00 AM,None,heavy snow,Snow,75,0,0,264.4,247
1/26/2013 10:00:00 AM,None,heavy snow,Snow,75,0,0,265.05,3991
12/29/2012 6:00:00 PM,None,heavy snow,Snow,75,0,0,265.6,4732
3/19/2013 4:00:00 PM,None,heavy snow,Snow,75,0,0,265.93,6416
11/24/2012 8:00:00 AM,None,heavy snow,Snow,75,0,0,266.01,1878
11/13/2012 6:00:00 AM,None,heavy snow,Snow,75,0,0,266.42,5541
12/29/2012 5:00:00 PM,None,heavy snow,Snow,75,0,0,266.72,4522
11/13/2012 9:00:00 AM,None,heavy snow,Snow,75,0,0,267.05,5438
12/29/2012 12:00:00 PM,None,heavy snow,Snow,75,0,0,267.81,3910
11/13/2012 10:00:00 AM,None,heavy snow,Snow,75,0,0,267.81,4656
12/29/2012 4:00:00 PM,None,heavy snow,Snow,75,0,0,267.87,4357
2/6/2013 4:00:00 AM,None,heavy snow,Snow,75,0,0,268,774
12/29/2012 3:00:00 PM,None,heavy snow,Snow,75,0,0,268.34,4325
3/6/2013 7:00:00 PM,None,heavy snow,Snow,75,0,0,269.72,3418
3/6/2013 6:00:00 PM,None,heavy snow,Snow,75,0,0,270.44,4906
3/13/2013 6:00:00 PM,None,heavy snow,Snow,75,0,0,270.54,4628
11/26/2012 3:00:00 PM,None,heavy snow,Snow,75,0,0,271.65,5449
4/24/2013 5:00:00 AM,None,heavy snow,Snow,75,0,0,272,2615
4/26/2013 12:00:00 AM,None,heavy snow,Snow,75,0,0,275.24,736
5/2/2013 9:00:00 AM,None,heavy snow,Snow,75,0,0,276.07,5155
11/23/2012 3:00:00 PM,None,heavy snow,Snow,75,0,0,277.38,4174
2/17/2013 5:00:00 AM,None,heavy snow,Snow,90,0,0,256.71,426
2/17/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,256.8,962
1/14/2013 10:00:00 AM,None,heavy snow,Snow,90,0,0,256.82,3943
1/21/2013 7:00:00 PM,None,heavy snow,Snow,90,0,0,257.66,2545
1/14/2013 11:00:00 AM,None,heavy snow,Snow,90,0,0,257.68,4217
12/12/2012 12:00:00 AM,None,heavy snow,Snow,90,0,0,257.71,571
1/21/2013 5:00:00 PM,None,heavy snow,Snow,90,0,0,258.69,4420
12/12/2012 1:00:00 AM,None,heavy snow,Snow,90,0,0,258.71,349
1/14/2013 1:00:00 PM,None,heavy snow,Snow,90,0,0,259.07,4532
2/20/2013 1:00:00 AM,None,heavy snow,Snow,90,0,0,259.29,295
1/24/2013 4:00:00 AM,None,heavy snow,Snow,90,0,0,259.3,746
1/14/2013 4:00:00 PM,None,heavy snow,Snow,90,0,0,259.45,6414
1/24/2013 5:00:00 AM,None,heavy snow,Snow,90,0,0,259.46,2449
1/14/2013 2:00:00 PM,None,heavy snow,Snow,90,0,0,259.56,5170
1/14/2013 3:00:00 PM,None,heavy snow,Snow,90,0,0,259.6,5554
12/12/2012 2:00:00 AM,None,heavy snow,Snow,90,0,0,259.76,245
1/18/2013 9:00:00 AM,None,heavy snow,Snow,90,0,0,259.76,5023
1/24/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,259.98,6870
1/24/2013 8:00:00 AM,None,heavy snow,Snow,90,0,0,260.08,6256
12/12/2012 3:00:00 AM,None,heavy snow,Snow,90,0,0,260.13,357
1/18/2013 10:00:00 AM,None,heavy snow,Snow,90,0,0,260.17,4367
12/12/2012 4:00:00 AM,None,heavy snow,Snow,90,0,0,260.39,833
2/19/2013 10:00:00 PM,None,heavy snow,Snow,90,0,0,260.51,1489
12/12/2012 5:00:00 AM,None,heavy snow,Snow,90,0,0,260.57,2620
12/12/2012 7:00:00 AM,None,heavy snow,Snow,90,0,0,260.64,5771
12/11/2012 8:00:00 AM,None,heavy snow,Snow,90,0,0,260.75,5325
2/19/2013 9:00:00 PM,None,heavy snow,Snow,90,0,0,261.02,2343
1/18/2013 11:00:00 AM,None,heavy snow,Snow,90,0,0,261.02,4813
1/2/2013 2:00:00 PM,None,heavy snow,Snow,90,0,0,261.13,4661
12/11/2012 7:00:00 AM,None,heavy snow,Snow,90,0,0,261.18,5263
11/27/2012 6:00:00 AM,None,heavy snow,Snow,90,0,0,261.27,5639
1/4/2013 10:00:00 AM,None,heavy snow,Snow,90,0,0,261.6,4327
1/2/2013 3:00:00 PM,None,heavy snow,Snow,90,0,0,261.61,4836
1/4/2013 11:00:00 AM,None,heavy snow,Snow,90,0,0,261.71,4787
1/24/2013 10:00:00 AM,None,heavy snow,Snow,90,0,0,261.76,4286
11/27/2012 5:00:00 AM,None,heavy snow,Snow,90,0,0,261.77,2601
1/4/2013 8:00:00 AM,None,heavy snow,Snow,90,0,0,261.8,5761
1/4/2013 9:00:00 AM,None,heavy snow,Snow,90,0,0,261.9,4844
2/19/2013 8:00:00 PM,None,heavy snow,Snow,90,0,0,261.95,2731
12/30/2012 10:00:00 AM,None,heavy snow,Snow,90,0,0,262.18,2930
1/2/2013 4:00:00 PM,None,heavy snow,Snow,90,0,0,262.18,5597
12/30/2012 8:00:00 AM,None,heavy snow,Snow,90,0,0,262.28,1337
12/11/2012 4:00:00 AM,None,heavy snow,Snow,90,0,0,262.31,789
1/13/2013 2:00:00 PM,None,heavy snow,Snow,90,0,0,262.31,3644
1/4/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,262.46,6380
1/2/2013 5:00:00 PM,None,heavy snow,Snow,90,0,0,262.54,5191
2/19/2013 7:00:00 PM,None,heavy snow,Snow,90,0,0,262.6,3126
1/26/2013 1:00:00 AM,None,heavy snow,Snow,90,0,0,262.69,669
12/30/2012 11:00:00 AM,None,heavy snow,Snow,90,0,0,262.87,3508
1/14/2018 3:00:00 PM,None,heavy snow,Snow,90,0,0,262.88,3383
1/4/2013 6:00:00 AM,None,heavy snow,Snow,90,0,0,263.02,5263
12/11/2012 3:00:00 AM,None,heavy snow,Snow,90,0,0,263.07,344
12/30/2012 4:00:00 PM,None,heavy snow,Snow,90,0,0,263.11,3206
12/25/2012 9:00:00 AM,None,heavy snow,Snow,90,0,0,263.2,1138
1/2/2013 6:00:00 PM,None,heavy snow,Snow,90,0,0,263.31,3756
12/25/2012 8:00:00 AM,None,heavy snow,Snow,90,0,0,263.34,642
3/19/2013 10:00:00 PM,None,heavy snow,Snow,90,0,0,263.34,2212
12/25/2012 7:00:00 AM,None,heavy snow,Snow,90,0,0,263.45,478
12/11/2012 2:00:00 AM,None,heavy snow,Snow,90,0,0,263.58,255
3/19/2013 9:00:00 PM,None,heavy snow,Snow,90,0,0,263.68,2730
12/25/2012 6:00:00 AM,None,heavy snow,Snow,90,0,0,263.69,432
1/13/2013 8:00:00 AM,None,heavy snow,Snow,90,0,0,263.83,1444
12/25/2012 5:00:00 AM,None,heavy snow,Snow,90,0,0,263.91,208
1/3/2013 9:00:00 AM,None,heavy snow,Snow,90,0,0,263.93,4768
1/3/2013 10:00:00 AM,None,heavy snow,Snow,90,0,0,263.95,4002
12/11/2012 1:00:00 AM,None,heavy snow,Snow,90,0,0,264.04,314
1/3/2013 11:00:00 AM,None,heavy snow,Snow,90,0,0,264.2,4280
12/25/2012 4:00:00 AM,None,heavy snow,Snow,90,0,0,264.31,125
12/30/2012 5:00:00 AM,None,heavy snow,Snow,90,0,0,264.52,415
12/29/2012 7:00:00 PM,None,heavy snow,Snow,90,0,0,264.56,2859
1/19/2013 12:00:00 AM,None,heavy snow,Snow,90,0,0,264.61,1021
12/30/2012 4:00:00 AM,None,heavy snow,Snow,90,0,0,264.7,270
3/19/2013 7:00:00 PM,None,heavy snow,Snow,90,0,0,264.7,3463
1/19/2013 1:00:00 AM,None,heavy snow,Snow,90,0,0,264.75,696
12/30/2012 2:00:00 AM,None,heavy snow,Snow,90,0,0,264.76,586
1/26/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,264.79,2052
1/3/2013 12:00:00 PM,None,heavy snow,Snow,90,0,0,264.81,4540
1/13/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,264.83,951
1/4/2013 3:00:00 AM,None,heavy snow,Snow,90,0,0,264.85,326
1/26/2013 8:00:00 AM,None,heavy snow,Snow,90,0,0,264.85,2755
1/19/2013 2:00:00 AM,None,heavy snow,Snow,90,0,0,264.86,535
2/3/2018 1:00:00 PM,None,heavy snow,Snow,90,0,0,264.86,3562
1/3/2013 1:00:00 PM,None,heavy snow,Snow,90,0,0,264.97,4729
12/30/2012 3:00:00 AM,None,heavy snow,Snow,90,0,0,264.99,356
1/13/2013 6:00:00 AM,None,heavy snow,Snow,90,0,0,265.06,686
12/29/2012 7:00:00 AM,None,heavy snow,Snow,90,0,0,265.14,1280
3/19/2013 6:00:00 PM,None,heavy snow,Snow,90,0,0,265.14,4438
1/3/2013 4:00:00 PM,None,heavy snow,Snow,90,0,0,265.16,6142
12/11/2012 12:00:00 AM,None,heavy snow,Snow,90,0,0,265.17,450
12/29/2012 8:00:00 AM,None,heavy snow,Snow,90,0,0,265.19,1774
1/3/2013 2:00:00 PM,None,heavy snow,Snow,90,0,0,265.22,4944
12/29/2012 2:00:00 AM,None,heavy snow,Snow,90,0,0,265.27,503
12/29/2012 6:00:00 AM,None,heavy snow,Snow,90,0,0,265.32,1018
1/3/2013 3:00:00 PM,None,heavy snow,Snow,90,0,0,265.33,5297
1/19/2013 3:00:00 AM,None,heavy snow,Snow,90,0,0,265.37,353
1/3/2013 7:00:00 PM,None,heavy snow,Snow,90,0,0,265.47,2925
11/24/2012 7:00:00 AM,None,heavy snow,Snow,90,0,0,265.5,1348
12/29/2012 5:00:00 AM,None,heavy snow,Snow,90,0,0,265.51,619
12/29/2012 9:00:00 AM,None,heavy snow,Snow,90,0,0,265.51,2565
1/4/2013 2:00:00 AM,None,heavy snow,Snow,90,0,0,265.52,301
12/29/2012 3:00:00 AM,None,heavy snow,Snow,90,0,0,265.52,357
11/24/2012 6:00:00 AM,None,heavy snow,Snow,90,0,0,265.55,1017
12/29/2012 1:00:00 AM,None,heavy snow,Snow,90,0,0,265.56,670
11/24/2012 5:00:00 AM,None,heavy snow,Snow,90,0,0,265.6,574
12/29/2012 4:00:00 AM,None,heavy snow,Snow,90,0,0,265.62,399
12/29/2012 12:00:00 AM,None,heavy snow,Snow,90,0,0,265.62,1003
1/3/2013 8:00:00 PM,None,heavy snow,Snow,90,0,0,265.72,2453
12/28/2012 11:00:00 PM,None,heavy snow,Snow,90,0,0,265.73,1646
12/28/2012 10:00:00 PM,None,heavy snow,Snow,90,0,0,265.82,2335
11/24/2012 4:00:00 AM,None,heavy snow,Snow,90,0,0,265.86,299
12/29/2012 10:00:00 AM,None,heavy snow,Snow,90,0,0,265.87,3055
12/28/2012 9:00:00 PM,None,heavy snow,Snow,90,0,0,265.92,2614
12/28/2012 8:00:00 PM,None,heavy snow,Snow,90,0,0,265.92,2637
12/28/2012 7:00:00 PM,None,heavy snow,Snow,90,0,0,265.92,3138
1/4/2013 1:00:00 AM,None,heavy snow,Snow,90,0,0,265.93,353
12/28/2012 3:00:00 PM,None,heavy snow,Snow,90,0,0,265.93,5372
12/28/2012 5:00:00 PM,None,heavy snow,Snow,90,0,0,265.97,4760
12/28/2012 6:00:00 PM,None,heavy snow,Snow,90,0,0,265.98,4134
1/3/2013 9:00:00 PM,None,heavy snow,Snow,90,0,0,266.09,2046
2/13/2013 4:00:00 AM,None,heavy snow,Snow,90,0,0,266.15,771
12/28/2012 4:00:00 PM,None,heavy snow,Snow,90,0,0,266.16,5441
1/13/2013 5:00:00 AM,None,heavy snow,Snow,90,0,0,266.2,422
3/17/2013 6:00:00 AM,None,heavy snow,Snow,90,0,0,266.23,687
3/12/2017 5:00:00 PM,None,heavy snow,Snow,90,0,0,266.28,2706
3/19/2013 3:00:00 PM,None,heavy snow,Snow,90,0,0,266.3,5862
1/4/2013 12:00:00 AM,None,heavy snow,Snow,90,0,0,266.34,604
2/24/2013 1:00:00 AM,None,heavy snow,Snow,90,0,0,266.35,785
2/23/2013 4:00:00 AM,None,heavy snow,Snow,90,0,0,266.37,387
3/12/2017 4:00:00 PM,None,heavy snow,Snow,90,0,0,266.4,3302
1/3/2013 10:00:00 PM,None,heavy snow,Snow,90,0,0,266.41,1550
2/23/2013 3:00:00 AM,None,heavy snow,Snow,90,0,0,266.42,367
2/24/2013 4:00:00 AM,None,heavy snow,Snow,90,0,0,266.51,252
11/24/2012 9:00:00 AM,None,heavy snow,Snow,90,0,0,266.51,2753
2/24/2013 3:00:00 AM,None,heavy snow,Snow,90,0,0,266.56,368
11/13/2012 2:00:00 AM,None,heavy snow,Snow,90,0,0,266.58,290
11/24/2012 3:00:00 AM,None,heavy snow,Snow,90,0,0,266.59,322
2/23/2013 5:00:00 AM,None,heavy snow,Snow,90,0,0,266.63,664
2/23/2013 6:00:00 AM,None,heavy snow,Snow,90,0,0,266.63,1188
2/23/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,266.63,1943
2/23/2013 8:00:00 AM,None,heavy snow,Snow,90,0,0,266.63,2976
12/29/2012 11:00:00 AM,None,heavy snow,Snow,90,0,0,266.68,3583
2/24/2013 2:00:00 AM,None,heavy snow,Snow,90,0,0,266.74,612
12/10/2012 11:00:00 PM,None,heavy snow,Snow,90,0,0,266.76,976
1/3/2013 11:00:00 PM,None,heavy snow,Snow,90,0,0,266.78,1079
2/24/2013 6:00:00 AM,None,heavy snow,Snow,90,0,0,266.8,696
2/24/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,266.8,996
2/24/2013 5:00:00 AM,None,heavy snow,Snow,90,0,0,266.81,454
3/7/2013 5:00:00 AM,None,heavy snow,Snow,90,0,0,266.83,2559
2/23/2013 2:00:00 AM,None,heavy snow,Snow,90,0,0,266.84,545
11/13/2012 7:00:00 AM,None,heavy snow,Snow,90,0,0,266.85,6529
11/13/2012 8:00:00 AM,None,heavy snow,Snow,90,0,0,266.86,6242
2/24/2013 12:00:00 AM,None,heavy snow,Snow,90,0,0,266.87,1093
2/23/2013 1:00:00 AM,None,heavy snow,Snow,90,0,0,266.94,829
12/18/2012 9:00:00 AM,None,heavy snow,Snow,90,0,0,266.94,5303
2/23/2013 11:00:00 PM,None,heavy snow,Snow,90,0,0,266.96,1799
2/23/2013 12:00:00 AM,None,heavy snow,Snow,90,0,0,266.99,1059
11/13/2012 12:00:00 AM,None,heavy snow,Snow,90,0,0,267.05,905
2/24/2013 8:00:00 AM,None,heavy snow,Snow,90,0,0,267.12,1633
3/7/2013 9:00:00 AM,None,heavy snow,Snow,90,0,0,267.16,5239
11/24/2012 2:00:00 AM,None,heavy snow,Snow,90,0,0,267.19,470
2/23/2013 9:00:00 AM,None,heavy snow,Snow,90,0,0,267.23,3524
11/12/2012 11:00:00 PM,None,heavy snow,Snow,90,0,0,267.27,2409
3/19/2013 1:00:00 PM,None,heavy snow,Snow,90,0,0,267.28,4802
12/21/2012 7:00:00 AM,None,heavy snow,Snow,90,0,0,267.31,5982
12/21/2012 6:00:00 AM,None,heavy snow,Snow,90,0,0,267.33,5014
12/21/2012 8:00:00 AM,None,heavy snow,Snow,90,0,0,267.45,5315
12/21/2012 4:00:00 AM,None,heavy snow,Snow,90,0,0,267.56,739
12/21/2012 5:00:00 AM,None,heavy snow,Snow,90,0,0,267.56,2242
1/13/2013 4:00:00 AM,None,heavy snow,Snow,90,0,0,267.57,199
3/2/2013 4:00:00 AM,None,heavy snow,Snow,90,0,0,267.6,371
12/21/2012 3:00:00 AM,None,heavy snow,Snow,90,0,0,267.65,386
11/24/2012 1:00:00 AM,None,heavy snow,Snow,90,0,0,267.76,611
3/19/2013 12:00:00 PM,None,heavy snow,Snow,90,0,0,267.84,4755
12/21/2012 9:00:00 AM,None,heavy snow,Snow,90,0,0,267.87,5000
12/19/2012 9:00:00 AM,None,heavy snow,Snow,90,0,0,267.89,5318
3/13/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,267.91,6850
12/21/2012 2:00:00 AM,None,heavy snow,Snow,90,0,0,267.99,318
2/23/2013 10:00:00 PM,None,heavy snow,Snow,90,0,0,268.01,2441
11/24/2012 12:00:00 AM,None,heavy snow,Snow,90,0,0,268.06,917
2/6/2013 5:00:00 AM,None,heavy snow,Snow,90,0,0,268.06,2605
2/23/2013 10:00:00 AM,None,heavy snow,Snow,90,0,0,268.07,3890
12/19/2012 4:00:00 AM,None,heavy snow,Snow,90,0,0,268.12,790
12/19/2012 3:00:00 AM,None,heavy snow,Snow,90,0,0,268.15,378
12/18/2012 10:00:00 PM,None,heavy snow,Snow,90,0,0,268.26,2137
12/29/2012 1:00:00 PM,None,heavy snow,Snow,90,0,0,268.27,4093
12/19/2012 1:00:00 AM,None,heavy snow,Snow,90,0,0,268.3,348
12/19/2012 2:00:00 AM,None,heavy snow,Snow,90,0,0,268.35,278
11/13/2012 11:00:00 AM,None,heavy snow,Snow,90,0,0,268.35,4759
12/18/2012 11:00:00 PM,None,heavy snow,Snow,90,0,0,268.36,1295
12/19/2012 12:00:00 AM,None,heavy snow,Snow,90,0,0,268.39,534
11/12/2012 10:00:00 PM,None,heavy snow,Snow,90,0,0,268.39,1437
12/21/2012 10:00:00 AM,None,heavy snow,Snow,90,0,0,268.39,4985
12/21/2012 1:00:00 AM,None,heavy snow,Snow,90,0,0,268.41,436
12/10/2012 10:00:00 PM,None,heavy snow,Snow,90,0,0,268.41,1684
2/23/2013 9:00:00 PM,None,heavy snow,Snow,90,0,0,268.43,2929
1/13/2013 3:00:00 AM,None,heavy snow,Snow,90,0,0,268.44,306
12/29/2012 2:00:00 PM,None,heavy snow,Snow,90,0,0,268.58,4240
3/5/2013 8:00:00 AM,None,heavy snow,Snow,90,0,0,268.61,3380
3/6/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,268.62,6157
3/15/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,268.68,5664
3/6/2013 5:00:00 AM,None,heavy snow,Snow,90,0,0,268.71,2542
3/5/2013 11:00:00 PM,None,heavy snow,Snow,90,0,0,268.72,994
11/23/2012 11:00:00 PM,None,heavy snow,Snow,90,0,0,268.72,1512
3/5/2013 10:00:00 PM,None,heavy snow,Snow,90,0,0,268.72,1770
2/23/2013 8:00:00 PM,None,heavy snow,Snow,90,0,0,268.76,2782
11/13/2012 12:00:00 PM,None,heavy snow,Snow,90,0,0,268.77,4943
3/5/2013 10:00:00 AM,None,heavy snow,Snow,90,0,0,268.79,2935
3/5/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,268.85,3865
3/6/2013 2:00:00 AM,None,heavy snow,Snow,90,0,0,268.9,266
3/6/2013 4:00:00 AM,None,heavy snow,Snow,90,0,0,268.9,792
3/5/2013 7:00:00 PM,None,heavy snow,Snow,90,0,0,268.9,2584
11/12/2012 9:00:00 PM,None,heavy snow,Snow,90,0,0,268.91,1943
4/14/2018 7:00:00 PM,None,heavy snow,Snow,90,0,0,268.95,881
3/5/2013 8:00:00 PM,None,heavy snow,Snow,90,0,0,269,2176
2/12/2013 8:00:00 AM,None,heavy snow,Snow,90,0,0,269.05,6198
3/5/2013 11:00:00 AM,None,heavy snow,Snow,90,0,0,269.08,2885
2/23/2013 11:00:00 AM,None,heavy snow,Snow,90,0,0,269.13,4212
11/12/2012 8:00:00 PM,None,heavy snow,Snow,90,0,0,269.19,2222
4/14/2018 6:00:00 PM,None,heavy snow,Snow,90,0,0,269.21,1068
2/23/2013 7:00:00 PM,None,heavy snow,Snow,90,0,0,269.23,3394
2/23/2013 6:00:00 PM,None,heavy snow,Snow,90,0,0,269.31,4301
4/14/2018 5:00:00 PM,None,heavy snow,Snow,90,0,0,269.35,1478
3/5/2013 1:00:00 PM,None,heavy snow,Snow,90,0,0,269.46,3296
2/12/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,269.46,6655
4/14/2018 4:00:00 PM,None,heavy snow,Snow,90,0,0,269.51,1461
3/5/2013 2:00:00 PM,None,heavy snow,Snow,90,0,0,269.55,3900
12/19/2012 9:00:00 PM,None,heavy snow,Snow,90,0,0,269.58,2591
3/5/2013 5:00:00 AM,None,heavy snow,Snow,90,0,0,269.59,2410
11/23/2012 10:00:00 PM,None,heavy snow,Snow,90,0,0,269.61,2148
2/23/2013 5:00:00 PM,None,heavy snow,Snow,90,0,0,269.65,4725
2/23/2013 12:00:00 PM,None,heavy snow,Snow,90,0,0,269.74,4600
12/10/2012 9:00:00 PM,None,heavy snow,Snow,90,0,0,269.78,1983
2/23/2018 1:00:00 AM,None,heavy snow,Snow,90,0,0,269.79,390
4/14/2018 3:00:00 PM,None,heavy snow,Snow,90,0,0,269.79,1881
12/20/2012 10:00:00 PM,None,heavy snow,Snow,90,0,0,269.79,2208
2/23/2018 12:00:00 AM,None,heavy snow,Snow,90,0,0,269.86,632
3/13/2013 12:00:00 PM,None,heavy snow,Snow,90,0,0,269.95,4969
2/23/2013 4:00:00 PM,None,heavy snow,Snow,90,0,0,270,4588
4/14/2018 1:00:00 PM,None,heavy snow,Snow,90,0,0,270.01,1987
2/22/2018 11:00:00 PM,None,heavy snow,Snow,90,0,0,270.02,1372
12/19/2012 11:00:00 PM,None,heavy snow,Snow,90,0,0,270.09,1113
1/10/2017 8:00:00 AM,None,heavy snow,Snow,90,0,0,270.22,3404
3/16/2013 10:00:00 PM,None,heavy snow,Snow,90,0,0,270.26,2919
3/13/2013 1:00:00 PM,None,heavy snow,Snow,90,0,0,270.28,5188
2/23/2013 3:00:00 PM,None,heavy snow,Snow,90,0,0,270.3,4492
3/19/2013 10:00:00 AM,None,heavy snow,Snow,90,0,0,270.32,4304
1/10/2017 9:00:00 AM,None,heavy snow,Snow,90,0,0,270.34,4151
2/23/2013 2:00:00 PM,None,heavy snow,Snow,90,0,0,270.36,4776
3/19/2013 6:00:00 AM,None,heavy snow,Snow,90,0,0,270.4,5496
3/19/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,270.45,6574
4/15/2018 6:00:00 PM,None,heavy snow,Snow,90,0,0,270.48,1659
12/20/2012 9:00:00 PM,None,heavy snow,Snow,90,0,0,270.52,2458
3/25/2013 8:00:00 AM,None,heavy snow,Snow,90,0,0,270.57,5684
3/25/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,270.59,6581
12/26/2015 4:00:00 AM,None,heavy snow,Snow,90,0,0,270.66,270
1/22/2018 6:00:00 PM,None,heavy snow,Snow,90,0,0,270.72,1086
3/25/2013 6:00:00 AM,None,heavy snow,Snow,90,0,0,270.75,5386
3/6/2013 5:00:00 PM,None,heavy snow,Snow,90,0,0,270.76,6271
4/13/2013 7:00:00 AM,None,heavy snow,Snow,90,0,0,270.77,2163
3/13/2013 3:00:00 PM,None,heavy snow,Snow,90,0,0,270.77,5774
4/13/2013 6:00:00 AM,None,heavy snow,Snow,90,0,0,270.79,1402
